Time (s),Mag_X (µT),Mag_Y (µT),Mag_Z (µT)
9.74,31.635180561609896,25.925649435104408,27.348545799706798
9.75,24.16061323307608,23.638255608086915,19.459291259637766
9.76,23.955173527350166,22.578554089386166,30.078890213676807
9.77,28.646160743635487,25.658032866137823,24.311684188793468
9.78,20.459642974085,20.924269044590414,26.91750987477761
9.790000000000001,25.140390546841015,17.273964699055355,20.986330330095527
9.8,32.47088832749301,19.1369928398911,16.921502954378916
9.81,17.59853802991004,28.59932070284394,29.728265038760803
9.82,25.784242660523844,21.22575207928894,17.057574480170764
9.83,25.028710960241966,14.755484309417144,30.411517078976793
9.84,22.324505864666218,27.15710160542335,34.226123517545055
9.85,25.267462893811597,22.04468502984214,26.47754141345043
9.86,27.975131088532272,20.819232468763733,34.59725998488852
9.870000000000001,26.73362514613665,31.246406094378962,34.36267291575812
9.88,29.298922359353774,23.052428639530394,31.53403726502836
9.89,15.579864603834361,28.366581360209103,28.38449409210056
9.9,23.981886496528972,21.360932386767594,28.128286585330983
9.91,20.299162970065332,22.619359488529845,21.436879209995503
9.92,28.75243375423552,19.672868330772886,31.905071085688878
9.93,30.412959922693773,14.302113673023609,36.884040697351665
9.94,24.74659013877127,24.447422612861256,36.593957304576634
9.950000000000001,22.943458558386656,13.988521453507582,30.87183638310625
9.96,32.6400128899798,19.699591954566017,31.952410449508214
9.97,31.31930280835993,12.3723123315038,31.383173067338433
9.98,19.31618185034589,27.852491764682334,31.627957076454777
9.99,17.451589213288024,21.139597657011258,32.4327024393775
10.0,32.71760553542858,31.179617148553035,30.96487833107998
10.01,18.166243503077254,13.966321948054162,32.56233556476376
10.02,15.429452405976482,15.296447345382383,30.04647456221568
10.03,18.625851155009595,11.069437823012644,35.8027799493807
10.040000000000001,30.450696746030975,22.906330118173877,29.563602169304026
10.05,21.29704627462384,20.371122854214406,29.434909242707278
10.06,27.89032532524528,30.81944660929106,19.839637512253038
10.07,28.350770219176923,19.272192071815052,32.01780343559439
10.08,25.156457851137223,18.821523806552648,28.54471267705468
10.09,21.973635497493927,14.364021396804908,34.85030777283885
10.1,28.067032802160966,16.627435622405304,34.1629651353925
10.11,23.38323969414471,34.141582034730945,41.03104030729691
10.120000000000001,26.18882001147329,13.7873884947962,25.756507095539398
10.13,24.84202406552286,27.478300128676487,30.178993685188253
10.14,28.887128360240244,24.592504852087046,39.7659981066938
10.15,30.84110904858345,22.25131327657394,30.38032564993751
10.16,24.692820203320412,26.991617065563318,30.110536787093253
10.17,14.939813147510979,29.03729504120938,32.2026560053309
10.18,26.08837420730346,35.809975886596746,25.5626094249044
10.19,26.77761231107095,17.927651181117113,28.19242257385323
10.200000000000001,20.445789958630662,30.1338290180825,30.452653134474357
10.21,21.924230007762404,24.597326150951762,22.05702698838226
10.22,17.628096663775864,31.306084626090133,27.626882832578307
10.23,26.878432247247158,24.335939219095387,27.20770684706724
10.24,23.335413329043583,18.208343960949957,29.020779096697744
10.25,21.035802310955184,20.509916497385504,35.687785816260295
10.26,20.65037960126707,17.059847844314483,37.425973271033236
10.27,16.47661622011188,22.3356826457987,24.987336734638994
10.28,25.044524535224298,27.130332734574534,31.105710652822808
10.290000000000001,19.203385226621002,14.263346237211511,19.9012921644739
10.3,26.453515840106615,19.344987573191453,31.49639176381573
10.31,15.987577701662829,21.512750948848122,23.27040651489333
10.32,19.503271192815717,10.964553556144367,26.68138780757863
10.33,20.32156060782184,16.019042567394536,30.146288110168577
10.34,24.704330345970227,27.96730322056817,24.290160934132185
10.35,17.71432821474379,29.237940339055015,35.43280640831004
10.36,27.7941102005411,17.67913188199748,37.72679203892105
10.370000000000001,16.203989423503685,26.996718950810298,30.134281637412027
10.38,16.837467350829005,25.336780972517655,30.088394196537067
10.39,25.561278913517874,26.697628851660415,39.70627187425196
10.4,19.29940601414736,18.65683917593916,33.392050016241896
10.41,24.11583855105439,21.396696653790045,29.693590510664144
10.42,23.491781813237402,21.124736116646925,33.03307010209092
10.43,24.012802253376503,30.45380145329939,35.16250111812354
10.44,23.578126067827135,20.774374101199907,29.06873125354084
10.450000000000001,11.01771451631619,19.034067402340575,29.534470433094988
10.46,14.972452136894884,31.490117918101447,29.455406375728522
10.47,29.175983603597324,13.546383684100316,29.26463467892046
10.48,29.258789409209854,21.867185262045567,32.42784080768902
10.49,21.631196343078315,30.019702301214377,26.8265237429362
10.5,18.798513983891425,19.470495614642804,28.01642069330723
10.51,7.440955650186641,30.85952745920472,19.393380296120572
10.52,12.58212679943367,36.54747302064535,29.921323490863294
10.53,28.576382790866283,24.903288514006196,30.91799098846068
10.540000000000001,24.45537792221979,20.46442314825452,22.863019305879682
10.55,17.41037390281086,26.026520424835077,34.85409566671987
10.56,28.476209024803396,25.915111153742863,35.88972287979198
10.57,18.208172321710947,23.710953262654137,29.19066025146425
10.58,25.831732675962016,33.08319235911467,32.55809897221332
10.59,21.893879443946,26.35835052063363,25.04352901544631
10.6,20.85218224854144,23.162535429219805,22.76216236707952
10.61,24.732267266293587,29.79134564453042,17.53438486177277
10.620000000000001,24.13293113284425,29.472476453649822,32.10644421848965
10.63,20.80344967308418,22.292227188623578,29.703573090326632
10.64,29.29363548383398,25.45165118711288,26.45100533071066
10.65,24.092175235186133,30.161199595734693,31.96634549701857
10.66,19.13867401125188,19.456517549871332,17.894202731907686
10.67,18.428000845759435,27.802580993798053,21.78465202885824
10.68,20.040628621758884,27.535066041285248,22.79532772366548
10.69,15.9527396495356,27.63825065003521,32.60701726132649
10.700000000000001,23.890022151024016,28.556129998911107,24.915289310978316
10.71,21.156242191965127,27.217625149617174,32.474046398892504
10.72,27.783080539720977,25.55109440806349,24.384320830197133
10.73,14.797434860951123,31.6814111352548,28.018850142597607
10.74,24.61547049671629,27.70192498745253,25.384923621351767
10.75,20.66431745799985,21.51267436182706,27.077099487130546
10.76,28.150044748477434,36.852742118086205,28.26763222870185
10.77,22.76856952064427,37.86518422625906,26.574362280409293
10.78,28.41050311547224,28.791603666118803,22.826261739859554
10.790000000000001,17.7157843584964,30.73509327707528,26.716309876896243
10.8,19.236961186555227,34.643594045276586,30.854287355555268
10.81,14.29911396073242,32.068424446086865,24.979230162078643
10.82,21.16130585567892,24.64538473075632,17.381981096058055
10.83,31.024083378521986,27.168038366985936,19.52507198565867
10.84,17.50021963957303,32.373608811692385,28.250752793450722
10.85,17.195542076898164,36.661733400474574,9.996500802997286
10.86,18.22759527037763,27.129369349737694,33.06738794035728
10.870000000000001,20.89900021904953,26.446930247556097,12.525844746172858
10.88,14.988640649132881,29.532128869136127,22.960129278502848
10.89,22.042461122612128,32.900942772181885,25.534782719617567
10.9,22.474188239782293,35.24955822703527,26.557464482034874
10.91,24.921532282638594,21.909924279892213,23.736739995734585
10.92,20.074825552362448,26.144084830670927,20.49884190006267
10.93,20.107277368453502,30.337138468876454,18.792847535162092
10.94,24.595579888813745,25.320699787431447,21.168033713880664
10.950000000000001,24.003638367753336,29.703583928127006,26.955617510767375
10.96,20.362535808403784,33.55308114081789,28.90694993171133
10.97,19.520408592730696,33.86425367619593,17.543070305803873
10.98,19.922229489822477,27.5259593938168,22.41125723367267
10.99,19.678149789666953,27.540581746750963,23.43557920687233
11.0,14.646183998858328,31.5549274204664,26.380055921298208
11.01,30.167523146735462,37.7704323380708,32.501703098709434
11.02,21.796814451458758,26.874032410455346,14.58120653365525
11.03,24.223498554197633,34.46271750431902,29.068713513530078
11.040000000000001,17.326474592392906,35.29676640521823,21.039067926229507
11.05,26.214917521681482,27.085018585552426,17.964465298667506
11.06,16.55656153940464,38.93984920248186,12.870105143033062
11.07,26.543593845832724,26.08508368904653,17.496791134652614
11.08,13.670868634207691,34.11141892951999,19.256444994933997
11.09,13.598993140246252,28.443711370461834,24.009440392606265
11.1,23.337123284582905,36.47952055190013,21.62516398599535
11.11,21.151187234710797,29.75832065283868,13.145287895156676
11.120000000000001,25.42384132250508,24.74648023512619,21.778433241162745
11.13,15.036134646114121,33.464609423288344,20.082062230320794
11.14,16.222519748464475,34.88676331657872,14.162483687174753
11.15,27.704428746384725,23.64374803006249,22.56864139208486
11.16,19.01891420951589,28.35709642576026,13.930614015230518
11.17,12.435418105791646,37.2464625871456,25.602784384366906
11.18,19.350366810425243,32.18887402648451,16.80575626953128
11.19,17.177408070383397,32.45564846846159,18.242378662025473
11.200000000000001,24.623892621044277,29.896735666434743,11.2402817189504
11.21,18.98559403989854,31.838761030861644,14.97390656172043
11.22,10.15671928254564,40.17735984513538,19.1278263136081
11.23,25.2408772796769,35.24076896044944,16.05803120478022
11.24,22.032743070592606,39.85232243146101,15.28011336365451
11.25,32.85103213458806,35.13577787520008,24.237908843384282
11.26,17.779585743408237,33.842386601805,19.140805294808196
11.27,18.922662877683294,33.70288297705227,23.103436540669122
11.28,14.954847463130816,33.86428523544533,25.389170339503835
11.290000000000001,26.377038395851233,25.21655421272192,10.939060162550213
11.3,21.539725514382837,37.68782296141227,17.369316515267585
11.31,20.864711882261926,33.50681284990356,18.601681039238166
11.32,20.6283339341347,24.29943789482473,16.13447328369623
11.33,16.324081649258105,45.07287741700087,19.066513455164376
11.34,29.558715905440557,31.271062083509023,17.455713727926565
11.35,20.15090402003414,29.80315816500173,21.154615230607664
11.36,24.586942547622026,30.900339926645355,28.206623942053103
11.370000000000001,13.880850467268077,25.277148109735126,13.96747403379256
11.38,21.280710063509375,33.82408141037961,19.203731463137473
11.39,24.15775704339275,28.575327257245288,16.05044095083864
11.4,13.868636138047528,34.98403238983053,20.17336719321048
11.41,15.983091548133109,38.38849920775854,19.499201036276013
11.42,17.237253652743192,34.89769135572811,10.885457592880783
11.43,25.384854111304122,29.7429064623634,13.565266872172415
11.44,22.4124998795181,33.37727733628624,16.248914086666712
11.450000000000001,23.788518056284914,29.008098525797564,2.514513537606888
11.46,14.478045165704975,35.661014351093876,8.263155412501368
11.47,24.168274642483972,33.11523107855787,9.746630285492836
11.48,16.91740056491544,30.94035595119518,10.28793761305391
11.49,20.394899329300085,35.05733921776885,26.952868408474817
11.5,16.770147710031097,41.491107896531034,10.434644714362125
11.51,15.219618987758013,35.28873127603555,11.497696517315124
11.52,12.298926373423912,39.390410540549695,10.915735548362717
11.53,28.83404925913931,37.795435351723434,20.2904584760942
11.540000000000001,22.763041422464926,29.645677873485123,11.201641084962892
11.55,18.745280775717205,36.305808256674986,4.5641632148684605
11.56,22.691170903515577,34.19463531160532,9.730152077888086
11.57,22.653595899564984,35.67681519963495,8.725787870970578
11.58,31.134072746602314,33.736253052229685,14.369585818132677
11.59,15.043894676809325,25.41580225810939,9.804202702371917
11.6,23.80511033066946,29.532647932201538,10.302410050103747
11.61,20.392095938873425,42.94045170136068,16.45272958812749
11.620000000000001,20.856467215785067,40.634318228822615,14.664848936862331
11.63,14.178242934132838,36.35529189980037,13.69384977211175
11.64,19.55619073241387,28.6759441099859,15.066833987324795
11.65,19.10104860449313,27.594180542110045,18.675569015776514
11.66,26.643803269383657,35.70086528226601,17.06487357006137
11.67,27.226427052979755,34.15173119769876,12.170339732142194
11.68,19.487255782748015,48.07818819953225,17.652787213955676
11.69,11.534169199530094,32.47568305840778,9.149407328632496
11.700000000000001,18.435209955762595,37.3456149760306,17.852798273575743
11.71,14.60042461264958,34.7193902421135,7.187164031981686
11.72,29.468607626228966,29.956349845800393,2.8216844255801234
11.73,28.766859754849797,36.93259176373461,9.928796914260449
11.74,18.47189486602202,37.399797386714894,8.282103167143116
11.75,28.213163098385273,39.75975398614495,3.104569183636185
11.76,32.710369318418216,43.18670018108067,11.79517012136546
11.77,22.362895792080444,42.02744115336399,13.438440581984032
11.78,29.004596156802094,40.28518100092888,20.158676499217147
11.790000000000001,17.188092042179736,38.40256477867456,14.21601575666568
11.8,25.577750181308723,29.835690560701238,22.90731370982429
11.81,15.749061524370042,31.67641787705844,12.47301563224388
11.82,28.338266341056254,38.01681660780535,8.944672783606519
11.83,21.229232755569583,38.939207456268356,21.24030266273482
11.84,25.322307828910215,38.10199638579185,18.308009226017205
11.85,22.348226118034724,32.9771910500446,8.135827658985665
11.86,28.984891040398857,36.967488112822394,13.701240779386339
11.870000000000001,32.15440991256549,39.187293417515995,12.036932169432188
11.88,23.07476826401247,33.93407924279746,6.769035718471773
11.89,31.1060948152383,27.172918114651708,18.534881420487878
11.9,9.775538560030897,31.19790583601917,13.771979711556048
11.91,26.329295232033076,35.706556515564024,20.157383947810974
11.92,20.03963188959721,45.00448986757623,4.229112026625533
11.93,32.711564807241636,37.65684321983211,17.70558928370485
11.94,21.28254994986926,36.468751783476726,13.148623092298372
11.950000000000001,19.50528406797616,34.006894480859785,9.726907384456231
11.96,19.93118214481558,40.08623029408268,19.281892951258442
11.97,20.558598649600263,41.71838921738272,19.71937533206077
11.98,18.586739290551982,27.934034329243147,11.798789453799845
11.99,30.82368978563394,36.61811310080267,9.902670245060659
12.0,22.933313150697167,28.48297146496103,7.105835966569524
12.01,22.55401223166434,40.33184482573027,23.81633520005905
12.02,20.399644299960883,39.401815103906515,12.331530808708417
12.030000000000001,26.470581880426252,44.85458426309826,15.637305232657562
12.040000000000001,28.114626198568253,34.92414591313969,17.700435978318076
12.05,28.178847534893507,34.9230267989669,12.92519236464527
12.06,27.507416407145687,38.48560954175322,14.843885868653508
12.07,24.971105094107717,38.05552841132271,17.08828429995323
12.08,24.59890697465294,32.521727192596074,10.12691113687615
12.09,26.2633139140737,40.46755798361899,14.881136505385363
12.1,22.886202963366863,43.63960387473116,17.888438038281485
12.11,32.01820544631718,48.50742790629863,21.922961018879775
12.120000000000001,27.269266360616076,47.02890618796327,13.594800456360574
12.13,41.14140001567877,40.254325657093105,22.411417157937457
12.14,20.758249940095965,45.30540342197489,19.851843634552434
12.15,28.668031394009,33.20697308724184,12.602691128612946
12.16,22.094473491791106,41.57480905190355,6.854350548138666
12.17,28.375318168071907,38.213228742422274,7.7845858265420596
12.18,15.768096964285892,34.41575365747547,23.289095505077626
12.19,25.039380929376158,47.82979728081518,21.489274110782244
12.200000000000001,24.668904489256033,35.390783842197536,15.557144154691333
12.21,34.94380478304331,37.95914733818523,20.648783282421842
12.22,38.032729487134304,37.40270667109705,17.42769419829392
12.23,20.80580271466036,36.9881564879827,12.153100287063285
12.24,28.59738787459501,44.43822845623557,2.6127830176438334
12.25,25.23610422043339,43.41336743770829,22.181912012696948
12.26,23.713395681111074,43.953967569491276,11.083589266074133
12.27,31.716771054329918,43.97620896116854,17.138155929508788
12.280000000000001,21.081240769764147,38.40038639575361,16.200730044191616
12.290000000000001,23.892239104662103,48.249636388005314,17.02917609271328
12.3,31.004552233304057,35.48374679747736,20.629000988086865
12.31,30.432653766694145,39.70226566546758,15.191870848078343
12.32,29.120896750833364,43.46170386254929,22.35897181571307
12.33,28.237762015098234,49.55384397733471,17.41671343477173
12.34,33.982463669019374,45.81772352579327,18.029232863973117
12.35,34.52838706037002,40.94710451642672,30.704869726716336
12.36,30.533571112959947,33.00696644280379,16.734262349696923
12.370000000000001,31.574521919818014,40.778534561379644,9.64618102504576
12.38,34.70718713134034,40.403847239401706,20.66426385481264
12.39,27.796342608875964,42.92076533604331,21.07643513781555
12.4,32.88780368824097,30.930164641538056,20.94070249619609
12.41,33.38682248047418,45.80815604520392,23.574178818953907
12.42,33.198060759812186,42.71293193454116,23.58160880307466
12.43,27.846358445474042,49.55170344830669,33.94903354516396
12.44,27.763775208159554,40.485762037952156,31.023314948842504
12.450000000000001,25.60361411593862,50.68723692032825,23.7043417352207
12.46,25.814100601392177,43.21307736050807,22.39307718150755
12.47,31.75350180078975,31.04163494885109,18.10602358910048
12.48,27.957278031219992,39.70036246381814,19.524169591986222
12.49,30.233084866852728,39.76686265867434,18.735379968646093
12.5,26.703178024484608,44.50215827276558,21.682807834430758
12.51,26.85612430081659,35.44179989503172,18.613726517531802
12.52,19.387121964987823,41.49839818286577,28.407554867617222
12.530000000000001,31.180102237630518,35.55278852799038,22.789179735006634
12.540000000000001,34.373305899042855,41.93645024882638,26.99011155630771
12.55,30.922781599589243,47.746528597903264,19.59243666186643
12.56,32.65692242901316,45.805318347638604,14.910062194876147
12.57,23.86351591218923,28.1256737336347,29.053116397928093
12.58,34.11559179908188,40.151794795301036,18.474853987542694
12.59,25.521467545431502,37.40262185335215,28.822853043377663
12.6,42.42391553225104,43.2415793682563,24.096290152041306
12.61,26.384174795733234,39.19466988933725,37.05824255749219
12.620000000000001,27.12948903241976,38.15025113194536,31.160588488239735
12.63,20.783889467498835,44.72856335314388,29.04041222829404
12.64,31.872894643872197,39.79980611841186,20.214626250575762
12.65,28.49845598888819,34.317654222376554,29.02431022539891
12.66,40.919488365576946,49.233594888452664,21.104235099185452
12.67,36.37938024755978,42.04434803308406,18.508867284479074
12.68,28.844680692929078,39.36303023709361,24.05246733761092
12.69,22.273026983463083,34.5755636494219,26.18552347922315
12.700000000000001,29.263734164355792,42.28968855337675,37.25891405962782
12.71,30.829535195539595,29.018572659071815,17.949896119105684
12.72,36.49939664983465,42.658798369457244,24.45158981365118
12.73,28.254087355794077,47.24967580760256,21.18205335062705
12.74,24.757679185864024,39.635939869461424,24.574082278804816
12.75,31.41523995410622,38.45655527093426,27.181393016789038
12.76,32.76587893339305,43.86993536715307,18.760646884951395
12.77,25.03622844004431,49.81677701948787,33.0709229391375
12.780000000000001,39.96260670437565,38.144074270988924,32.994731178098164
12.790000000000001,32.783109043766764,39.595515665479894,19.723284903730075
12.8,37.5816405111042,46.403673114044004,23.422179131772364
12.81,29.00665554987159,48.25015668616354,31.667186643885962
12.82,38.61203539086632,44.02881785798012,29.21949842354553
12.83,31.00176033207015,35.463064677870534,26.740708065292687
12.84,32.52891445389015,37.42747370663176,27.561437741572014
12.85,40.82045562432902,31.437311394339908,22.56053825815816
12.86,28.035908841574624,29.81968977555947,30.477180489232097
12.870000000000001,26.948582509264362,39.947663367141885,24.33488042854317
12.88,39.177590279818155,39.432728315644255,24.021188568687712
12.89,38.1874649966368,37.75414605409112,32.35993785301979
12.9,23.363618719076978,33.48814820737093,24.9998796931283
12.91,25.34080085990827,33.51104667994835,37.89282611508896
12.92,29.787222540653897,31.592348625626848,39.49745549824759
12.93,34.78339284041897,39.54822768051607,35.18008646391392
12.94,39.30752554861428,34.60977069202232,28.09478132714121
12.950000000000001,21.725712823119412,42.506264962373194,30.302736706297452
12.96,37.21691355748662,51.967267172786265,31.572232604552788
12.97,30.615965909596454,40.22330329703932,30.77441300243484
12.98,36.10701819507481,46.57042879439484,31.390465596491666
12.99,34.959103393367016,37.43510652716766,34.46223111205722
13.0,39.122377056455335,29.517873772395497,25.41109733016495
13.01,41.485053117246025,46.441579471827836,34.64671519637414
13.02,25.327710250000052,39.56829345161914,38.586702925777274
13.030000000000001,43.04694601929624,33.62782210108686,33.36189127546672
13.040000000000001,40.15013959253407,41.93580248004774,31.072140820736927
13.05,35.150553278853344,37.20626406149608,27.108284055178284
13.06,29.50743963690438,39.111284162898556,32.50622940253558
13.07,26.10686203001181,33.11173303706317,36.31022263779086
13.08,36.36779929233671,45.24454039225168,23.13671441184983
13.09,36.300349673132075,33.233678970509885,36.895018291061625
13.1,35.27189249926669,45.40205273126161,25.666211779771068
13.11,39.119700403706425,40.12074463696228,37.4743489772108
13.120000000000001,43.33194507268523,33.395263047698265,30.758001672124912
13.13,41.863877233051696,37.72662023041689,30.53019731383513
13.14,37.005933675273695,37.26097483956155,31.951858896601586
13.15,38.710441548367164,41.280245753969254,40.385910538830984
13.16,39.81385716921413,36.47071950297739,33.55727872589728
13.17,34.80268624537463,33.47580409886934,30.109328879450757
13.18,26.810512563526082,36.22647025637483,34.001255413892956
13.19,38.705807392131,46.99094480868987,30.973157524667027
13.200000000000001,42.764338259970415,30.40022990729044,38.13720793360304
13.21,42.17556566117066,42.001510871749204,33.808603100946115
13.22,34.5625274694972,38.77098727869341,39.53127767215918
13.23,39.96331648128948,42.00067396947086,41.88647646880223
13.24,31.05615455105832,41.88228746559261,23.510961563561665
13.25,37.03395769728611,36.152947936506294,28.933521961622397
13.26,32.509612517709556,48.60503514814315,32.091927197042025
13.27,38.91774710563497,36.801768023870835,25.555733318596477
13.280000000000001,41.014190107327764,31.063023865695172,43.15659977830773
13.290000000000001,31.180425037325016,36.650332378605825,32.94659055522772
13.3,26.96997932000799,36.40286145980167,30.409406197985305
13.31,36.4505849325249,32.5857878576134,30.085155138998452
13.32,32.18628168474844,37.09557085559527,30.300700088751995
13.33,42.677525064824074,30.48618056734088,40.47095872847436
13.34,39.598286212158605,40.36412910871889,30.3434894241616
13.35,37.694161278208774,37.55010668419252,42.24829159457232
13.36,39.01672654697874,42.34261981039574,34.764304193309854
13.370000000000001,34.49970558818002,43.488147445234766,33.80052821297646
13.38,40.9077882302117,33.348292854081805,34.855869847788995
13.39,35.91314912052797,38.595192331070606,40.414216613811
13.4,48.78470778206962,41.3463027209635,32.67920193436578
13.41,46.272571219391736,32.697029272806866,33.32958914009345
13.42,40.82002881636984,37.48214746713744,29.921664496219556
13.43,31.8248228300719,31.483934284112667,30.88909149302571
13.44,43.287022053609135,37.59563521925259,25.209362737054434
13.450000000000001,33.59258386964786,33.56646541783332,22.06640322916354
13.46,37.02898023991179,42.525737125677104,37.11595267374461
13.47,35.595770087858206,34.375172688392695,35.589010595273926
13.48,36.943452328852494,32.25843070960802,32.47493658221642
13.49,40.052000387876944,38.57970254041053,43.088801713108
13.5,36.14555529054256,34.15655427894033,34.33559257479516
13.51,33.39441400610143,44.24082346035487,37.00881110610323
13.52,41.470022846819305,39.3789640984994,30.110503425350256
13.530000000000001,38.66609244639454,31.803760619305166,39.42970438441951
13.540000000000001,36.85892254669975,35.664469666239015,35.41816768103691
13.55,40.53339112008562,33.79120328396431,30.665812820744954
13.56,37.76677955052628,49.025368508074955,39.55835136908521
13.57,38.85880316788784,30.400456517083498,34.48936408360286
13.58,27.877140138057502,26.903811796064833,27.238263029568856
13.59,34.74676673990401,39.798352408524536,27.059367465483653
13.6,41.872145538774205,32.24639580189006,23.274223561614463
13.61,41.15451930999481,32.8235879127118,22.41046220030475
13.620000000000001,41.997561913715536,42.273451414149235,28.28420466158561
13.63,32.41344367117439,24.359860626719964,33.51378159735384
13.64,34.978348247946016,29.22637019741059,33.07831736068273
13.65,36.79721350424096,36.34414495806913,33.13329932826725
13.66,35.48486470918299,35.96635380632459,33.60728971800069
13.67,35.40335198932975,39.33763898712783,31.42389972926658
13.68,38.577518612584115,29.062096523379537,31.442895266298763
13.69,40.79962311573364,36.74215673342709,28.717277888974756
13.700000000000001,34.42225561464077,28.372882853805542,39.53812146095708
13.71,39.55197847358504,25.887855812732838,38.08125657087841
13.72,31.953723801617297,32.09361163232089,28.97168695962695
13.73,45.422363886581174,36.949156235038465,31.456247222188495
13.74,48.90488205032566,36.472648367909954,17.433715168023944
13.75,41.63515121771697,29.870692600032676,36.353405638852294
13.76,48.44381733001187,27.388143919445625,33.58405279257787
13.77,41.46660310467683,30.955554545330433,35.802691794209984
13.780000000000001,38.81017299424448,30.54581007797567,27.29901681884832
13.790000000000001,40.265310278510896,31.99651111426457,36.545703111515614
13.8,44.67223945979343,27.04923852110762,29.22077353729016
13.81,40.157169951731916,38.09844128952459,35.06488112485702
13.82,46.37740117134133,44.114355653463505,29.577858253853968
13.83,33.94571611684897,32.65380612701967,35.97781591670967
13.84,41.587092965235776,41.94839754602687,22.138447843385755
13.85,34.766377320271836,32.94073821196907,34.53476929982042
13.86,43.33605538210531,27.861985469227946,29.95959312574236
13.870000000000001,40.108654801258304,33.41810686809882,24.26002158294272
13.88,33.06705969398311,26.647737945703934,29.7170075463495
13.89,39.844892873322344,34.60014851168064,27.43735209985747
13.9,35.59584857108082,34.887020288391,24.446420748776763
13.91,39.05648389592717,24.423272816499534,25.744041989508027
13.92,43.811538979251296,34.47067796893782,31.129357217754123
13.93,37.193616869126,23.67804780067609,35.03208422015926
13.94,44.95266992108121,33.84934657524118,28.555084351645437
13.950000000000001,40.85350480384162,37.00846115522204,26.080890431140137
13.96,30.51876161681586,29.777702641533768,30.836097452135895
13.97,33.71970198465478,35.16398409763063,24.67427111105259
13.98,40.73969249615827,20.68538563421532,28.81491121450989
13.99,40.41107436692924,27.06517426870312,28.488912344478415
14.0,38.771524450963334,26.339253225309577,24.02163564678358
14.01,47.77348295763298,22.358917047381205,31.757579945197904
14.02,40.11008769656297,29.93788448919303,26.293289668014552
14.030000000000001,43.85011388698399,26.843210907554884,26.794841027861125
14.040000000000001,41.60909923379781,25.160198502940887,26.30288742662939
14.05,35.43264542536363,34.073242885575645,18.94755814129198
14.06,31.70480406467942,28.750838736193913,20.07140531792703
14.07,39.43588218395276,34.638621812720444,25.232919780857014
14.08,47.54363978356599,36.84763231025979,21.671547955616514
14.09,37.64050103322015,29.19490111743853,32.34064355477235
14.1,31.5553322483432,31.476600762577146,25.819211781454065
14.11,37.34893287512533,24.465922788092033,23.760486846135713
14.120000000000001,38.14169157318945,30.15276451073177,29.00376045182447
14.13,38.226525270802796,38.91939419343616,31.492138333671633
14.14,39.592871705914845,33.9695195886282,24.684356929148848
14.15,44.106465280288525,31.782164257395902,29.15918416731936
14.16,38.55585001838577,30.3468074730121,22.78163523944721
14.17,38.75285722396473,34.93184834301957,25.54657784586957
14.18,46.5296197437323,37.39905039433744,22.187703357111722
14.19,45.30660469003858,31.097142975977846,18.45248708782447
14.200000000000001,45.05111895280647,36.38720031097002,16.47828999202337
14.21,36.61929284606286,27.21358104977318,27.15085856829646
14.22,48.365394040307024,30.496205467423234,27.463364175444635
14.23,45.17303278037316,34.289944479124856,27.889686292819146
14.24,50.68855079112511,28.629395342205022,21.000971800662313
14.25,43.8139659279505,29.645027668861065,21.282663352347285
14.26,46.36467249252637,28.289833359794866,21.540109219258884
14.27,47.10351004766815,35.121114926060685,19.938183148531426
14.280000000000001,34.60257886987848,26.47896453050737,25.46000371484517
14.290000000000001,37.519603948151726,27.602017851262463,22.043588566239155
14.3,42.4560988819864,31.60538253690608,27.690900160215556
14.31,39.425866229191044,33.99401822007575,21.704422137708683
14.32,43.80224212236596,30.214253873385417,25.704147500015857
14.33,41.022881189713736,18.88146423133778,14.29514370525748
14.34,35.58093449517585,28.489670429832668,20.453720839843587
14.35,35.46334577891971,31.183014018823656,27.920321230330078
14.36,46.04881589210884,22.713450540048065,15.709986406809108
14.370000000000001,41.558219797247276,35.45182789804136,11.012645970028036
14.38,45.737546089744384,25.07210117667753,7.359021399867482
14.39,40.162323359800524,30.62195881998975,14.296171319607764
14.4,40.026273163732895,18.460994663085238,17.39886227914518
14.41,48.30179966606256,29.036450779762085,16.61502888459901
14.42,35.702828301858645,22.493407876377717,13.837661980459345
14.43,48.17017311261186,17.517223549024873,21.84128779202843
14.44,31.7171669156769,18.823560157262683,16.75037243495295
14.450000000000001,43.79139369487854,28.10330967311416,18.291688525687363
14.46,38.57555511312138,16.349850561193197,18.050705405038862
14.47,39.502482537987916,25.1049545289165,24.605417826214584
14.48,33.81364211014872,29.44358850971784,23.38804612928856
14.49,40.002685284651605,31.51724137756326,19.518590122205772
14.5,39.79543037757557,22.258715196305065,18.058458436229024
14.51,37.415741651541964,32.09636448424929,12.110175764556562
14.52,32.41956752139457,25.159145053586094,17.008682869889387
14.530000000000001,27.710609459980574,30.57404873139177,16.340017960734848
14.540000000000001,36.92481052029259,26.631559733457976,23.578818679051366
14.55,37.95099711835998,28.76200460566474,23.826263680145793
14.56,35.385734398918515,29.176912523995718,12.457489505175786
14.57,33.84874113025791,24.15454185653757,21.089973744450926
14.58,32.748812346313215,23.751069057644898,21.92507855032969
14.59,41.561555530345906,27.415407340393443,26.89585900398677
14.6,39.154676153036185,14.604609754563775,15.175799318576809
14.61,34.401285762896435,28.765722920069063,12.789596782008966
